order_id,date,time,Days,Months
9154,6/3/2015,11:33:40,Wed,Jun
9155,6/3/2015,11:49:34,Wed,Jun
9156,6/3/2015,11:56:55,Wed,Jun
9157,6/3/2015,12:00:26,Wed,Jun
9158,6/3/2015,12:09:32,Wed,Jun
9159,6/3/2015,12:21:04,Wed,Jun
9160,6/3/2015,12:24:34,Wed,Jun
9161,6/3/2015,12:38:29,Wed,Jun
9162,6/3/2015,12:43:17,Wed,Jun
9163,6/3/2015,12:49:18,Wed,Jun
9164,6/3/2015,12:52:06,Wed,Jun
9165,6/3/2015,12:57:23,Wed,Jun
9166,6/3/2015,12:57:40,Wed,Jun
9167,6/3/2015,13:02:21,Wed,Jun
9168,6/3/2015,13:02:42,Wed,Jun
9169,6/3/2015,13:08:40,Wed,Jun
9170,6/3/2015,13:25:34,Wed,Jun
9171,6/3/2015,13:33:08,Wed,Jun
9172,6/3/2015,13:35:59,Wed,Jun
9173,6/3/2015,13:42:09,Wed,Jun
9174,6/3/2015,13:53:56,Wed,Jun
9175,6/3/2015,14:24:01,Wed,Jun
9176,6/3/2015,14:34:27,Wed,Jun
9177,6/3/2015,14:37:30,Wed,Jun
9178,6/3/2015,14:45:43,Wed,Jun
9179,6/3/2015,15:20:16,Wed,Jun
9180,6/3/2015,15:24:07,Wed,Jun
9181,6/3/2015,15:34:23,Wed,Jun
9182,6/3/2015,15:47:25,Wed,Jun
9183,6/3/2015,16:03:29,Wed,Jun
9184,6/3/2015,16:18:15,Wed,Jun
9185,6/3/2015,16:19:51,Wed,Jun
9186,6/3/2015,16:50:18,Wed,Jun
9187,6/3/2015,16:55:50,Wed,Jun
9188,6/3/2015,16:59:46,Wed,Jun
9189,6/3/2015,17:08:46,Wed,Jun
9190,6/3/2015,17:11:11,Wed,Jun
9191,6/3/2015,17:17:33,Wed,Jun
9192,6/3/2015,17:42:34,Wed,Jun
9193,6/3/2015,17:44:17,Wed,Jun
9194,6/3/2015,17:58:16,Wed,Jun
9195,6/3/2015,18:02:59,Wed,Jun
9196,6/3/2015,18:59:49,Wed,Jun
9197,6/3/2015,19:02:28,Wed,Jun
9198,6/3/2015,19:06:55,Wed,Jun
9199,6/3/2015,20:07:30,Wed,Jun
9200,6/3/2015,20:32:54,Wed,Jun
9201,6/3/2015,20:34:36,Wed,Jun
9202,6/3/2015,20:46:32,Wed,Jun
9203,6/3/2015,21:29:08,Wed,Jun
9204,6/3/2015,21:48:26,Wed,Jun
9205,6/4/2015,11:21:04,Thu,Jun
9206,6/4/2015,11:45:36,Thu,Jun
9207,6/4/2015,12:09:28,Thu,Jun
9208,6/4/2015,12:13:24,Thu,Jun
9209,6/4/2015,12:16:41,Thu,Jun
9210,6/4/2015,12:17:38,Thu,Jun
9211,6/4/2015,12:24:25,Thu,Jun
9212,6/4/2015,12:27:59,Thu,Jun
9213,6/4/2015,12:41:23,Thu,Jun
9214,6/4/2015,12:41:43,Thu,Jun
9215,6/4/2015,12:41:57,Thu,Jun
9216,6/4/2015,13:01:28,Thu,Jun
9217,6/4/2015,13:11:50,Thu,Jun
9218,6/4/2015,13:12:32,Thu,Jun
9219,6/4/2015,13:15:06,Thu,Jun
9220,6/4/2015,13:20:14,Thu,Jun
9221,6/4/2015,13:26:40,Thu,Jun
9222,6/4/2015,13:29:46,Thu,Jun
9223,6/4/2015,13:48:34,Thu,Jun
9224,6/4/2015,13:54:36,Thu,Jun
9225,6/4/2015,14:20:50,Thu,Jun
9226,6/4/2015,14:38:52,Thu,Jun
9227,6/4/2015,14:42:20,Thu,Jun
9228,6/4/2015,14:53:25,Thu,Jun
9229,6/4/2015,15:03:34,Thu,Jun
9230,6/4/2015,15:19:18,Thu,Jun
9231,6/4/2015,15:26:39,Thu,Jun
9232,6/4/2015,15:35:02,Thu,Jun
9233,6/4/2015,16:12:31,Thu,Jun
9234,6/4/2015,16:15:19,Thu,Jun
9235,6/4/2015,16:15:26,Thu,Jun
9236,6/4/2015,16:16:41,Thu,Jun
9237,6/4/2015,16:24:14,Thu,Jun
9238,6/4/2015,16:26:56,Thu,Jun
9239,6/4/2015,16:37:42,Thu,Jun
9240,6/4/2015,16:54:16,Thu,Jun
9241,6/4/2015,17:30:43,Thu,Jun
9242,6/4/2015,17:52:10,Thu,Jun
9243,6/4/2015,18:04:49,Thu,Jun
9244,6/4/2015,18:07:58,Thu,Jun
9245,6/4/2015,18:21:38,Thu,Jun
9246,6/4/2015,18:21:45,Thu,Jun
9247,6/4/2015,18:32:46,Thu,Jun
9248,6/4/2015,18:48:17,Thu,Jun
9249,6/4/2015,18:49:15,Thu,Jun
9250,6/4/2015,18:53:14,Thu,Jun
9251,6/4/2015,19:00:17,Thu,Jun
9252,6/4/2015,19:07:09,Thu,Jun
9253,6/4/2015,19:15:39,Thu,Jun
9254,6/4/2015,19:28:14,Thu,Jun
9255,6/4/2015,19:34:34,Thu,Jun
9256,6/4/2015,20:03:29,Thu,Jun
9257,6/4/2015,20:07:27,Thu,Jun
9258,6/4/2015,20:59:56,Thu,Jun
9259,6/4/2015,21:19:20,Thu,Jun
9260,6/4/2015,21:51:14,Thu,Jun
9261,6/5/2015,11:51:06,Fri,Jun
9262,6/5/2015,11:55:07,Fri,Jun
9263,6/5/2015,11:57:05,Fri,Jun
9264,6/5/2015,12:00:20,Fri,Jun
9265,6/5/2015,12:01:03,Fri,Jun
9266,6/5/2015,12:11:18,Fri,Jun
9267,6/5/2015,12:18:54,Fri,Jun
9268,6/5/2015,12:22:22,Fri,Jun
9269,6/5/2015,12:30:23,Fri,Jun
9270,6/5/2015,12:47:39,Fri,Jun
9271,6/5/2015,12:49:26,Fri,Jun
9272,6/5/2015,12:54:41,Fri,Jun
9273,6/5/2015,13:15:47,Fri,Jun
9274,6/5/2015,13:17:14,Fri,Jun
9275,6/5/2015,13:34:45,Fri,Jun
9276,6/5/2015,13:48:18,Fri,Jun
9277,6/5/2015,13:57:43,Fri,Jun
9278,6/5/2015,14:04:21,Fri,Jun
9279,6/5/2015,14:12:37,Fri,Jun
9280,6/5/2015,14:13:12,Fri,Jun
9281,6/5/2015,14:29:32,Fri,Jun
9282,6/5/2015,14:36:07,Fri,Jun
9283,6/5/2015,15:12:34,Fri,Jun
9284,6/5/2015,15:15:15,Fri,Jun
9285,6/5/2015,15:27:14,Fri,Jun
9286,6/5/2015,15:35:31,Fri,Jun
9287,6/5/2015,15:53:40,Fri,Jun
9288,6/5/2015,15:59:12,Fri,Jun
9289,6/5/2015,16:06:51,Fri,Jun
9290,6/5/2015,16:13:16,Fri,Jun
9291,6/5/2015,16:14:12,Fri,Jun
9292,6/5/2015,16:25:26,Fri,Jun
9293,6/5/2015,16:36:38,Fri,Jun
9294,6/5/2015,17:18:07,Fri,Jun
9295,6/5/2015,17:22:35,Fri,Jun
9296,6/5/2015,17:30:02,Fri,Jun
9297,6/5/2015,17:35:01,Fri,Jun
9298,6/5/2015,17:35:30,Fri,Jun
9299,6/5/2015,18:00:05,Fri,Jun
9300,6/5/2015,18:05:03,Fri,Jun
9301,6/5/2015,18:10:11,Fri,Jun
9302,6/5/2015,18:11:29,Fri,Jun
9303,6/5/2015,18:27:52,Fri,Jun
9304,6/5/2015,18:29:22,Fri,Jun
9305,6/5/2015,18:29:57,Fri,Jun
9306,6/5/2015,18:44:46,Fri,Jun
9307,6/5/2015,18:47:56,Fri,Jun
9308,6/5/2015,18:49:04,Fri,Jun
9309,6/5/2015,18:53:32,Fri,Jun
9310,6/5/2015,19:09:14,Fri,Jun
9311,6/5/2015,19:09:41,Fri,Jun
9312,6/5/2015,19:25:56,Fri,Jun
9313,6/5/2015,19:37:05,Fri,Jun
9314,6/5/2015,19:37:58,Fri,Jun
9315,6/5/2015,19:39:37,Fri,Jun
9316,6/5/2015,19:47:11,Fri,Jun
9317,6/5/2015,19:53:38,Fri,Jun
9318,6/5/2015,20:07:16,Fri,Jun
9319,6/5/2015,20:19:04,Fri,Jun
9320,6/5/2015,20:45:22,Fri,Jun
9321,6/5/2015,20:58:28,Fri,Jun
9322,6/5/2015,21:01:25,Fri,Jun
9323,6/5/2015,21:01:50,Fri,Jun
9324,6/5/2015,21:14:55,Fri,Jun
9325,6/5/2015,21:46:10,Fri,Jun
9326,6/5/2015,22:16:40,Fri,Jun
9327,6/5/2015,22:20:39,Fri,Jun
9328,6/5/2015,22:24:34,Fri,Jun
9329,6/5/2015,23:01:44,Fri,Jun
9330,6/6/2015,12:27:50,Sat,Jun
9331,6/6/2015,12:40:05,Sat,Jun
9332,6/6/2015,12:51:31,Sat,Jun
9333,6/6/2015,12:57:45,Sat,Jun
9334,6/6/2015,13:07:10,Sat,Jun
9335,6/6/2015,13:07:30,Sat,Jun
9336,6/6/2015,13:15:34,Sat,Jun
9337,6/6/2015,13:19:30,Sat,Jun
9338,6/6/2015,13:20:41,Sat,Jun
9339,6/6/2015,13:41:44,Sat,Jun
9340,6/6/2015,13:45:12,Sat,Jun
9341,6/6/2015,13:51:51,Sat,Jun
9342,6/6/2015,14:04:35,Sat,Jun
9343,6/6/2015,14:12:23,Sat,Jun
9344,6/6/2015,14:17:20,Sat,Jun
9345,6/6/2015,14:43:00,Sat,Jun
9346,6/6/2015,15:00:07,Sat,Jun
9347,6/6/2015,15:19:33,Sat,Jun
9348,6/6/2015,15:40:06,Sat,Jun
9349,6/6/2015,15:43:34,Sat,Jun
9350,6/6/2015,16:18:05,Sat,Jun
9351,6/6/2015,16:32:30,Sat,Jun
9352,6/6/2015,16:42:41,Sat,Jun
9353,6/6/2015,16:50:05,Sat,Jun
9354,6/6/2015,16:59:08,Sat,Jun
9355,6/6/2015,17:06:41,Sat,Jun
9356,6/6/2015,17:39:19,Sat,Jun
9357,6/6/2015,17:48:34,Sat,Jun
9358,6/6/2015,17:50:15,Sat,Jun
9359,6/6/2015,17:52:06,Sat,Jun
9360,6/6/2015,17:53:10,Sat,Jun
9361,6/6/2015,17:58:31,Sat,Jun
9362,6/6/2015,18:02:38,Sat,Jun
9363,6/6/2015,18:12:21,Sat,Jun
9364,6/6/2015,18:36:33,Sat,Jun
9365,6/6/2015,18:53:28,Sat,Jun
9366,6/6/2015,18:54:23,Sat,Jun
9367,6/6/2015,18:55:35,Sat,Jun
9368,6/6/2015,19:06:46,Sat,Jun
9369,6/6/2015,19:06:55,Sat,Jun
9370,6/6/2015,19:13:35,Sat,Jun
9371,6/6/2015,19:19:13,Sat,Jun
9372,6/6/2015,19:22:48,Sat,Jun
9373,6/6/2015,19:24:21,Sat,Jun
9374,6/6/2015,19:24:48,Sat,Jun
9375,6/6/2015,19:29:25,Sat,Jun
9376,6/6/2015,19:35:15,Sat,Jun
9377,6/6/2015,19:45:32,Sat,Jun
9378,6/6/2015,20:04:26,Sat,Jun
9379,6/6/2015,20:08:10,Sat,Jun
9380,6/6/2015,20:09:05,Sat,Jun
9381,6/6/2015,20:37:00,Sat,Jun
9382,6/6/2015,20:55:53,Sat,Jun
9383,6/6/2015,21:05:28,Sat,Jun
9384,6/6/2015,21:10:51,Sat,Jun
9385,6/6/2015,21:45:02,Sat,Jun
9386,6/6/2015,22:02:50,Sat,Jun
9387,6/6/2015,22:04:42,Sat,Jun
9388,6/6/2015,22:12:57,Sat,Jun
9389,6/6/2015,22:55:29,Sat,Jun
9390,6/6/2015,23:02:18,Sat,Jun
9391,6/7/2015,11:53:59,Sun,Jun
9392,6/7/2015,12:02:47,Sun,Jun
9393,6/7/2015,12:35:07,Sun,Jun
9394,6/7/2015,12:38:31,Sun,Jun
9395,6/7/2015,12:44:38,Sun,Jun
9396,6/7/2015,12:45:42,Sun,Jun
9397,6/7/2015,13:11:23,Sun,Jun
9398,6/7/2015,13:37:18,Sun,Jun
9399,6/7/2015,13:46:37,Sun,Jun
9400,6/7/2015,14:05:54,Sun,Jun
9401,6/7/2015,14:12:34,Sun,Jun
9402,6/7/2015,14:29:22,Sun,Jun
9403,6/7/2015,14:55:47,Sun,Jun
9404,6/7/2015,15:11:49,Sun,Jun
9405,6/7/2015,15:30:18,Sun,Jun
9406,6/7/2015,15:31:15,Sun,Jun
9407,6/7/2015,15:46:15,Sun,Jun
9408,6/7/2015,15:48:12,Sun,Jun
9409,6/7/2015,15:51:41,Sun,Jun
9410,6/7/2015,15:59:43,Sun,Jun
9411,6/7/2015,16:06:31,Sun,Jun
9412,6/7/2015,16:24:57,Sun,Jun
9413,6/7/2015,16:28:28,Sun,Jun
9414,6/7/2015,16:32:18,Sun,Jun
9415,6/7/2015,16:50:20,Sun,Jun
9416,6/7/2015,16:54:40,Sun,Jun
9417,6/7/2015,16:58:49,Sun,Jun
9418,6/7/2015,17:18:18,Sun,Jun
9419,6/7/2015,17:28:15,Sun,Jun
9420,6/7/2015,17:32:53,Sun,Jun
9421,6/7/2015,17:39:43,Sun,Jun
9422,6/7/2015,17:41:11,Sun,Jun
9423,6/7/2015,17:46:01,Sun,Jun
9424,6/7/2015,17:53:40,Sun,Jun
9425,6/7/2015,18:02:14,Sun,Jun
9426,6/7/2015,18:04:32,Sun,Jun
9427,6/7/2015,18:09:27,Sun,Jun
9428,6/7/2015,18:26:06,Sun,Jun
9429,6/7/2015,18:29:40,Sun,Jun
9430,6/7/2015,18:39:30,Sun,Jun
9431,6/7/2015,18:46:17,Sun,Jun
9432,6/7/2015,18:50:27,Sun,Jun
9433,6/7/2015,18:50:35,Sun,Jun
9434,6/7/2015,18:59:13,Sun,Jun
9435,6/7/2015,19:11:36,Sun,Jun
9436,6/7/2015,19:25:32,Sun,Jun
9437,6/7/2015,19:25:37,Sun,Jun
9438,6/7/2015,19:43:41,Sun,Jun
9439,6/7/2015,20:28:24,Sun,Jun
9440,6/7/2015,20:31:06,Sun,Jun
9441,6/7/2015,21:07:28,Sun,Jun
9442,6/7/2015,21:14:20,Sun,Jun
9443,6/7/2015,21:31:49,Sun,Jun
9444,6/7/2015,22:15:53,Sun,Jun
9445,6/7/2015,22:17:59,Sun,Jun
9446,6/8/2015,11:40:54,Mon,Jun
9447,6/8/2015,11:53:59,Mon,Jun
9448,6/8/2015,11:55:57,Mon,Jun
9449,6/8/2015,11:59:07,Mon,Jun
9450,6/8/2015,12:00:36,Mon,Jun
9451,6/8/2015,12:11:20,Mon,Jun
9452,6/8/2015,12:28:43,Mon,Jun
9453,6/8/2015,12:31:45,Mon,Jun
9454,6/8/2015,12:32:42,Mon,Jun
9455,6/8/2015,12:36:47,Mon,Jun
9456,6/8/2015,12:42:00,Mon,Jun
9457,6/8/2015,12:50:34,Mon,Jun
9458,6/8/2015,12:57:08,Mon,Jun
9459,6/8/2015,13:01:19,Mon,Jun
9460,6/8/2015,13:04:04,Mon,Jun
9461,6/8/2015,13:05:41,Mon,Jun
9462,6/8/2015,13:26:34,Mon,Jun
9463,6/8/2015,13:26:37,Mon,Jun
9464,6/8/2015,13:30:45,Mon,Jun
9465,6/8/2015,13:59:54,Mon,Jun
9466,6/8/2015,14:04:07,Mon,Jun
9467,6/8/2015,14:25:49,Mon,Jun
9468,6/8/2015,14:44:15,Mon,Jun
9469,6/8/2015,14:46:09,Mon,Jun
9470,6/8/2015,15:48:26,Mon,Jun
9471,6/8/2015,16:09:26,Mon,Jun
9472,6/8/2015,16:20:45,Mon,Jun
9473,6/8/2015,16:48:08,Mon,Jun
9474,6/8/2015,17:07:59,Mon,Jun
9475,6/8/2015,17:08:53,Mon,Jun
9476,6/8/2015,17:19:12,Mon,Jun
9477,6/8/2015,17:28:27,Mon,Jun
9478,6/8/2015,17:36:57,Mon,Jun
9479,6/8/2015,17:44:00,Mon,Jun
9480,6/8/2015,17:56:11,Mon,Jun
9481,6/8/2015,17:56:13,Mon,Jun
9482,6/8/2015,18:00:24,Mon,Jun
9483,6/8/2015,18:03:51,Mon,Jun
9484,6/8/2015,18:20:09,Mon,Jun
9485,6/8/2015,18:21:42,Mon,Jun
9486,6/8/2015,18:30:53,Mon,Jun
9487,6/8/2015,18:30:58,Mon,Jun
9488,6/8/2015,18:37:28,Mon,Jun
9489,6/8/2015,18:38:39,Mon,Jun
9490,6/8/2015,18:46:41,Mon,Jun
9491,6/8/2015,18:48:31,Mon,Jun
9492,6/8/2015,18:55:02,Mon,Jun
9493,6/8/2015,18:59:40,Mon,Jun
9494,6/8/2015,19:15:17,Mon,Jun
9495,6/8/2015,19:15:41,Mon,Jun
9496,6/8/2015,19:24:02,Mon,Jun
9497,6/8/2015,19:53:37,Mon,Jun
9498,6/8/2015,20:23:58,Mon,Jun
9499,6/8/2015,20:24:05,Mon,Jun
9500,6/8/2015,20:35:11,Mon,Jun
9501,6/8/2015,21:06:29,Mon,Jun
9502,6/8/2015,21:47:59,Mon,Jun
9503,6/8/2015,22:23:26,Mon,Jun
9504,6/9/2015,11:40:29,Tue,Jun
9505,6/9/2015,11:50:09,Tue,Jun
9506,6/9/2015,11:55:15,Tue,Jun
9507,6/9/2015,12:06:20,Tue,Jun
9508,6/9/2015,12:07:38,Tue,Jun
9509,6/9/2015,12:07:47,Tue,Jun
9510,6/9/2015,12:08:41,Tue,Jun
9511,6/9/2015,12:11:21,Tue,Jun
9512,6/9/2015,12:29:59,Tue,Jun
9513,6/9/2015,12:42:51,Tue,Jun
9514,6/9/2015,12:43:48,Tue,Jun
9515,6/9/2015,12:46:36,Tue,Jun
9516,6/9/2015,12:52:00,Tue,Jun
9517,6/9/2015,12:56:24,Tue,Jun
9518,6/9/2015,12:58:08,Tue,Jun
9519,6/9/2015,13:15:21,Tue,Jun
9520,6/9/2015,13:19:08,Tue,Jun
9521,6/9/2015,13:19:38,Tue,Jun
9522,6/9/2015,13:24:58,Tue,Jun
9523,6/9/2015,13:25:32,Tue,Jun
9524,6/9/2015,13:48:24,Tue,Jun
9525,6/9/2015,14:03:08,Tue,Jun
9526,6/9/2015,14:05:58,Tue,Jun
9527,6/9/2015,14:17:24,Tue,Jun
9528,6/9/2015,14:23:35,Tue,Jun
9529,6/9/2015,14:29:07,Tue,Jun
9530,6/9/2015,14:38:58,Tue,Jun
9531,6/9/2015,14:43:18,Tue,Jun
9532,6/9/2015,14:49:14,Tue,Jun
9533,6/9/2015,14:59:23,Tue,Jun
9534,6/9/2015,15:08:04,Tue,Jun
9535,6/9/2015,15:15:45,Tue,Jun
9536,6/9/2015,16:06:53,Tue,Jun
9537,6/9/2015,16:22:01,Tue,Jun
9538,6/9/2015,16:27:25,Tue,Jun
9539,6/9/2015,16:33:42,Tue,Jun
9540,6/9/2015,16:33:45,Tue,Jun
9541,6/9/2015,16:46:56,Tue,Jun
9542,6/9/2015,17:00:19,Tue,Jun
9543,6/9/2015,17:05:58,Tue,Jun
9544,6/9/2015,17:08:20,Tue,Jun
9545,6/9/2015,17:14:17,Tue,Jun
9546,6/9/2015,17:20:30,Tue,Jun
9547,6/9/2015,17:29:10,Tue,Jun
9548,6/9/2015,17:34:42,Tue,Jun
9549,6/9/2015,17:47:42,Tue,Jun
9550,6/9/2015,17:51:14,Tue,Jun
9551,6/9/2015,18:21:43,Tue,Jun
9552,6/9/2015,18:30:00,Tue,Jun
9553,6/9/2015,18:49:09,Tue,Jun
9554,6/9/2015,18:59:04,Tue,Jun
9555,6/9/2015,19:09:39,Tue,Jun
9556,6/9/2015,19:19:31,Tue,Jun
9557,6/9/2015,19:24:11,Tue,Jun
9558,6/9/2015,19:27:17,Tue,Jun
9559,6/9/2015,20:06:09,Tue,Jun
9560,6/9/2015,20:11:07,Tue,Jun
9561,6/9/2015,20:17:22,Tue,Jun
9562,6/9/2015,20:18:13,Tue,Jun
9563,6/9/2015,20:42:21,Tue,Jun
9564,6/9/2015,20:53:24,Tue,Jun
9565,6/9/2015,20:58:15,Tue,Jun
9566,6/9/2015,21:03:53,Tue,Jun
9567,6/9/2015,21:42:20,Tue,Jun
9568,6/9/2015,21:57:40,Tue,Jun
9569,6/10/2015,11:42:13,Wed,Jun
9570,6/10/2015,11:43:17,Wed,Jun
9571,6/10/2015,11:49:26,Wed,Jun
9572,6/10/2015,12:01:19,Wed,Jun
9573,6/10/2015,12:06:00,Wed,Jun
9574,6/10/2015,12:13:01,Wed,Jun
9575,6/10/2015,12:20:23,Wed,Jun
9576,6/10/2015,12:27:17,Wed,Jun
9577,6/10/2015,12:31:07,Wed,Jun
9578,6/10/2015,12:33:07,Wed,Jun
9579,6/10/2015,12:38:34,Wed,Jun
9580,6/10/2015,12:44:49,Wed,Jun
9581,6/10/2015,12:50:18,Wed,Jun
9582,6/10/2015,12:55:46,Wed,Jun
9583,6/10/2015,13:06:28,Wed,Jun
9584,6/10/2015,13:06:29,Wed,Jun
9585,6/10/2015,13:09:37,Wed,Jun
9586,6/10/2015,13:15:21,Wed,Jun
9587,6/10/2015,13:17:50,Wed,Jun
9588,6/10/2015,13:19:56,Wed,Jun
9589,6/10/2015,13:34:03,Wed,Jun
9590,6/10/2015,13:34:29,Wed,Jun
9591,6/10/2015,13:56:58,Wed,Jun
9592,6/10/2015,14:19:49,Wed,Jun
9593,6/10/2015,14:22:15,Wed,Jun
9594,6/10/2015,14:40:05,Wed,Jun
9595,6/10/2015,15:33:02,Wed,Jun
9596,6/10/2015,15:55:45,Wed,Jun
9597,6/10/2015,15:58:00,Wed,Jun
9598,6/10/2015,16:05:13,Wed,Jun
9599,6/10/2015,16:08:07,Wed,Jun
9600,6/10/2015,16:28:19,Wed,Jun
9601,6/10/2015,16:34:20,Wed,Jun
9602,6/10/2015,17:03:57,Wed,Jun
9603,6/10/2015,17:15:36,Wed,Jun
9604,6/10/2015,17:32:37,Wed,Jun
9605,6/10/2015,17:34:14,Wed,Jun
9606,6/10/2015,17:36:12,Wed,Jun
9607,6/10/2015,18:00:23,Wed,Jun
9608,6/10/2015,18:05:08,Wed,Jun
9609,6/10/2015,18:09:00,Wed,Jun
9610,6/10/2015,18:18:42,Wed,Jun
9611,6/10/2015,18:23:15,Wed,Jun
9612,6/10/2015,18:25:11,Wed,Jun
9613,6/10/2015,18:49:11,Wed,Jun
9614,6/10/2015,18:49:28,Wed,Jun
9615,6/10/2015,18:56:45,Wed,Jun
9616,6/10/2015,19:10:03,Wed,Jun
9617,6/10/2015,19:44:27,Wed,Jun
9618,6/10/2015,20:16:51,Wed,Jun
9619,6/10/2015,20:26:35,Wed,Jun
9620,6/10/2015,21:45:01,Wed,Jun
9621,6/10/2015,22:10:55,Wed,Jun
9622,6/10/2015,22:29:03,Wed,Jun
9623,6/11/2015,11:25:26,Thu,Jun
9624,6/11/2015,11:35:49,Thu,Jun
9625,6/11/2015,11:40:54,Thu,Jun
9626,6/11/2015,11:58:25,Thu,Jun
9627,6/11/2015,12:01:33,Thu,Jun
9628,6/11/2015,12:03:40,Thu,Jun
9629,6/11/2015,12:11:07,Thu,Jun
9630,6/11/2015,12:12:58,Thu,Jun
9631,6/11/2015,12:18:23,Thu,Jun
9632,6/11/2015,12:26:10,Thu,Jun
9633,6/11/2015,12:50:57,Thu,Jun
9634,6/11/2015,12:52:36,Thu,Jun
9635,6/11/2015,12:59:19,Thu,Jun
9636,6/11/2015,13:06:58,Thu,Jun
9637,6/11/2015,13:11:46,Thu,Jun
9638,6/11/2015,13:13:03,Thu,Jun
9639,6/11/2015,13:24:09,Thu,Jun
9640,6/11/2015,13:24:50,Thu,Jun
9641,6/11/2015,13:26:40,Thu,Jun
9642,6/11/2015,13:34:07,Thu,Jun
9643,6/11/2015,13:40:06,Thu,Jun
9644,6/11/2015,13:56:49,Thu,Jun
9645,6/11/2015,14:08:01,Thu,Jun
9646,6/11/2015,14:25:16,Thu,Jun
9647,6/11/2015,14:26:07,Thu,Jun
9648,6/11/2015,14:31:52,Thu,Jun
9649,6/11/2015,14:50:04,Thu,Jun
9650,6/11/2015,14:53:12,Thu,Jun
9651,6/11/2015,15:24:50,Thu,Jun
9652,6/11/2015,15:25:11,Thu,Jun
9653,6/11/2015,15:57:56,Thu,Jun
9654,6/11/2015,15:58:18,Thu,Jun
9655,6/11/2015,16:01:50,Thu,Jun
9656,6/11/2015,16:09:55,Thu,Jun
9657,6/11/2015,16:13:21,Thu,Jun
9658,6/11/2015,16:26:54,Thu,Jun
9659,6/11/2015,16:33:54,Thu,Jun
9660,6/11/2015,16:39:15,Thu,Jun
9661,6/11/2015,17:15:03,Thu,Jun
9662,6/11/2015,17:26:40,Thu,Jun
9663,6/11/2015,17:28:39,Thu,Jun
9664,6/11/2015,17:33:45,Thu,Jun
9665,6/11/2015,17:35:20,Thu,Jun
9666,6/11/2015,17:45:47,Thu,Jun
9667,6/11/2015,17:47:35,Thu,Jun
9668,6/11/2015,18:05:41,Thu,Jun
9669,6/11/2015,18:14:01,Thu,Jun
9670,6/11/2015,18:17:23,Thu,Jun
9671,6/11/2015,18:17:33,Thu,Jun
9672,6/11/2015,18:19:52,Thu,Jun
9673,6/11/2015,18:21:54,Thu,Jun
9674,6/11/2015,18:30:26,Thu,Jun
9675,6/11/2015,18:42:40,Thu,Jun
9676,6/11/2015,19:14:04,Thu,Jun
9677,6/11/2015,19:31:08,Thu,Jun
9678,6/11/2015,19:56:19,Thu,Jun
9679,6/11/2015,20:02:12,Thu,Jun
9680,6/11/2015,20:02:18,Thu,Jun
9681,6/11/2015,20:04:43,Thu,Jun
9682,6/11/2015,20:07:34,Thu,Jun
9683,6/11/2015,20:10:05,Thu,Jun
9684,6/11/2015,20:12:31,Thu,Jun
9685,6/11/2015,20:33:52,Thu,Jun
9686,6/11/2015,21:03:42,Thu,Jun
9687,6/11/2015,21:04:43,Thu,Jun
9688,6/11/2015,21:15:19,Thu,Jun
9689,6/11/2015,21:23:36,Thu,Jun
9690,6/11/2015,21:43:38,Thu,Jun
9691,6/12/2015,11:30:52,Fri,Jun
9692,6/12/2015,12:06:28,Fri,Jun
9693,6/12/2015,12:09:32,Fri,Jun
9694,6/12/2015,12:14:32,Fri,Jun
9695,6/12/2015,12:28:13,Fri,Jun
9696,6/12/2015,12:31:47,Fri,Jun
9697,6/12/2015,12:35:52,Fri,Jun
9698,6/12/2015,12:48:33,Fri,Jun
9699,6/12/2015,12:58:48,Fri,Jun
9700,6/12/2015,13:02:40,Fri,Jun
9701,6/12/2015,13:08:40,Fri,Jun
9702,6/12/2015,13:10:02,Fri,Jun
9703,6/12/2015,13:18:44,Fri,Jun
9704,6/12/2015,13:20:00,Fri,Jun
9705,6/12/2015,13:28:13,Fri,Jun
9706,6/12/2015,14:01:35,Fri,Jun
9707,6/12/2015,14:03:44,Fri,Jun
9708,6/12/2015,14:10:55,Fri,Jun
9709,6/12/2015,14:23:47,Fri,Jun
9710,6/12/2015,14:34:06,Fri,Jun
9711,6/12/2015,14:47:39,Fri,Jun
9712,6/12/2015,15:17:32,Fri,Jun
9713,6/12/2015,15:29:38,Fri,Jun
9714,6/12/2015,15:32:54,Fri,Jun
9715,6/12/2015,15:37:01,Fri,Jun
9716,6/12/2015,15:39:41,Fri,Jun
9717,6/12/2015,15:40:15,Fri,Jun
9718,6/12/2015,15:52:38,Fri,Jun
9719,6/12/2015,15:54:59,Fri,Jun
9720,6/12/2015,16:16:31,Fri,Jun
9721,6/12/2015,16:24:25,Fri,Jun
9722,6/12/2015,16:28:57,Fri,Jun
9723,6/12/2015,16:55:31,Fri,Jun
9724,6/12/2015,17:08:22,Fri,Jun
9725,6/12/2015,17:12:23,Fri,Jun
9726,6/12/2015,17:13:43,Fri,Jun
9727,6/12/2015,17:25:15,Fri,Jun
9728,6/12/2015,17:39:20,Fri,Jun
9729,6/12/2015,17:41:15,Fri,Jun
9730,6/12/2015,17:59:29,Fri,Jun
9731,6/12/2015,18:08:14,Fri,Jun
9732,6/12/2015,18:18:37,Fri,Jun
9733,6/12/2015,18:35:50,Fri,Jun
9734,6/12/2015,18:43:49,Fri,Jun
9735,6/12/2015,18:53:08,Fri,Jun
